job_id,job_title,company_name,location,industry,experience_level,years_of_exp,education,employment_type,remote_work,salary_usd,salary_band,skills,company_rating,applications,hiring_status,job_posted_date,post_month,post_year,benefits
JOB5561,Frontend Developer,Salesforce,"Seattle, WA",Healthcare,Entry Level,13,High School,Contract,Remote,200777,$180K+,"Tensorflow, Javascript, Powerbi, Data Pipeline, Python, Azure",5.0,500,Open,2025-12-09,2025-12,2025,"Stock Options, Health"
JOB8413,Software Engineer,Accenture,"Seattle, WA",Technology,Unknown,12,Bachelor's,Contract,Remote,241755,$180K+,,3.7,1282,Open,2025-02-23,2025-02,2025,Unknown
JOB9643,Backend Developer,Unknown,"Hyderabad, India",E-Commerce/Retail,Entry Level,13,Bootcamp,Part-Time,Remote,95812,$80K–$120K,"Tensorflow, Aws, Statistical Analysis, Pytorch, Tableau, Javascript, Docker",4.5,131,Unknown,2025-12-26,2025-12,2025,"PTO, Remote"
JOB6894,Software Engineer,Airbnb,"Chicago, IL",Technology,Lead/Principal,3,PhD,Full-Time,Hybrid,274038,$180K+,"Js, Python, Aws, Git, Dataviz",4.0,100,On Hold,2025-11-13,2025-11,2025,Unknown
Unknown,Software Engineer,IBM,"San Francisco, CA",Technology,Executive,13,High School,Internship,Remote,113289,$80K–$120K,,3.7,500,Open,2024-07-22,2024-07,2024,"PTO, Remote"
JOB1937,DevOps Engineer,Netflix,"New York, NY",E-Commerce/Retail,Executive,19,Unknown,Contract,Unknown,0,< $50K,"Tableau, Kubernetes, R, Ms Excel",3.7,500,Open,2025-01-21,2025-01,2025,"Health, Dental, Vision"
JOB3313,AI Engineer,Apple,"San Francisco, CA",Finance,Executive,11,Bachelor's,Contract,On-Site,345507,$180K+,"Linux, Spark, Data Viz, Tensorflow, Dataviz, Javascript",5.0,500,Closed,2025-09-21,2025-09,2025,Unknown
JOB8978,ML Engineer,Google,"Bangalore, India",Telecommunications,Lead/Principal,12,Bachelor's,Part-Time,Remote,321114,$180K+,"React, Nlp, Node, Git, Deep Learning",3.7,500,Unknown,2024-02-11,2024-02,2024,Unknown
JOB4081,ML Engineer,Unknown,Unknown,Consulting,Senior,11,Master's,Contract,On-Site,139214,$120K–$180K,"Spark, Data Pipeline, Apache Spark, Agile, Node.Js, Gcp, Sql",4.3,500,Open,2025-11-12,2025-11,2025,"Health, Dental, Vision"
JOB9655,Product Manager,Unknown,"Toronto, Canada",Finance,Mid Level,11,Unknown,Unknown,Unknown,97350,$80K–$120K,"K8S, React, Agile",1.7,500,Open,2024-06-15,2024-06,2024,"401k, Health"
JOB8796,Product Manager,Netflix,"Chicago, IL",Education,Senior,8,High School,Part-Time,Hybrid,358315,$180K+,"Js, Docker, Statistical Analysis, Pytorch, Powerbi, Github, Agile",4.0,500,Closed,2025-09-10,2025-09,2025,"401k, Health"
JOB4167,Product Manager,Infosys,Remote,Technology,Lead/Principal,3,Master's,Internship,Remote,129681,$120K–$180K,"Scrum, Spark, Excel, Power Bi",3.7,100,Open,2024-10-05,2024-10,2024,"PTO, Remote"
JOB9061,Frontend Developer,Apple,"New York, NY",Gaming,Senior,1,Bachelor's,Full-Time,On-Site,380717,$180K+,"Excel, Scrum, Etl, Git",3.7,500,Closed,2025-06-16,2025-06,2025,"PTO, Remote"
JOB3997,Product Manager,Netflix,Remote,Healthcare,Entry Level,2,Bootcamp,Freelance,On-Site,42015,< $50K,"Node.Js, Machine Learning, Sql, Git",1.2,500,On Hold,2024-06-06,2024-06,2024,Health+Dental
JOB1355,DevOps Engineer,Amazon,"Hyderabad, India",Automotive,Entry Level,13,Master's,Part-Time,On-Site,141552,$120K–$180K,"Linux, Node.Js, Deep Learning",3.7,500,Open,2024-12-05,2024-12,2024,"401k, Health"
JOB4559,AI Engineer,TCS,"London, UK",Technology,Mid Level,10,Bootcamp,Freelance,On-Site,106560,$80K–$120K,"Node, Azure, Machine Learning, Node.Js, Etl, Docker, Gcp",2.0,500,Closed,2025-09-18,2025-09,2025,"Health, 401k, Stock"
JOB4106,Data Engineer,Meta,"London, UK",Media/Entertainment,Senior,12,Associate's,Freelance,On-Site,450767,$180K+,"Linux, Tableau, React, Sql",4.7,500,Open,2025-08-02,2025-08,2025,"401k, Health"
JOB8758,Unknown,Unknown,"Hyderabad, India",Unknown,Lead/Principal,19,Bootcamp,Contract,On-Site,135473,$120K–$180K,"Scrum, Statistical Analysis, Tensorflow, Data Viz",3.7,500,On Hold,2025-05-02,2025-05,2025,"Health, 401k, Stock"
JOB1710,Cloud Architect,Uber,"New York, NY",Gaming,Senior,12,High School,Contract,On-Site,255456,$180K+,"Docker, Agile, Google Cloud, Tableau",3.7,867,Open,2025-01-24,2025-01,2025,"Health, Dental, Vision"
JOB3727,Backend Developer,Google,"Hyderabad, India",E-Commerce/Retail,Entry Level,19,High School,Contract,On-Site,33942,< $50K,"Docker, Linux, Google Cloud, Statistics",3.0,500,Closed,2025-01-01,2025-01,2025,Health+Dental
JOB7155,Cloud Architect,TCS,Remote,Media/Entertainment,Unknown,7,Associate's,Internship,Hybrid,357425,$180K+,"Agile, Nlp, Data Visualization, React",4.5,500,Open,2025-12-24,2025-12,2025,Unknown
JOB2364,Cloud Architect,Unknown,"Chicago, IL",Consulting,Lead/Principal,15,High School,Contract,On-Site,192533,$180K+,"Collaboration, Git, Data Visualization, Machine Learning, Js",3.0,500,Open,2025-03-12,2025-03,2025,"Stock Options, Health"
JOB1967,Backend Developer,Google,"New York, NY",Automotive,Manager,8,Bootcamp,Contract,On-Site,95812,$80K–$120K,"Linux, Kubernetes, Deep Learning, Tableau, Spark, Etl",3.7,500,Open,2025-06-03,2025-06,2025,Unknown
Unknown,Unknown,Apple,Unknown,Education,Mid Level,11,PhD,Internship,Hybrid,135473,$120K–$180K,"Dl, K8S, Git, Apache Spark, Java, Kubernetes, Pyspark",3.7,804,On Hold,2024-12-10,2024-12,2024,"401k, Health"
JOB8146,Software Engineer,Oracle,"Chicago, IL",Technology,Lead/Principal,15,Bachelor's,Freelance,On-Site,59036,$50K–$80K,"Node.Js, Tableau, Nodejs, K8S, Data Pipeline, Nlp, Deep Learning",4.5,500,On Hold,2024-10-06,2024-10,2024,"PTO, Remote"
JOB5026,Backend Developer,Amazon,"San Francisco, CA",Healthcare,Mid Level,11,Bootcamp,Contract,Hybrid,56618,$50K–$80K,"R, Java, Computer Vision, Docker, Pytorch, Git",4.5,140,Open,2024-10-06,2024-10,2024,Unknown
Unknown,AI Engineer,Meta,"New York, NY",Education,Entry Level,13,Bachelor's,Internship,On-Site,102719,$80K–$120K,"Git, K8S, Communication, Ml, R Programming, Nlp, Linux, Nodejs",3.7,669,Unknown,2025-04-07,2025-04,2025,"PTO, Remote"
Unknown,Full Stack Developer,TCS,Remote,Gaming,Manager,11,Bachelor's,Contract,On-Site,345668,$180K+,"Ml, Dl, Aws, Sql, Agile, Tensorflow, Tableau, Javascript",4.4,500,On Hold,2025-07-11,2025-07,2025,Unknown
JOB4426,ML Engineer,Netflix,"San Francisco, CA",Telecommunications,Senior,13,High School,Freelance,Hybrid,47577,< $50K,"Machine Learning, Nlp, Statistics, Javascript, Kubernetes, Pytorch, Statistical Analysis",3.7,100,Open,2025-01-11,2025-01,2025,"Health, 401k, Stock"
JOB7181,Data Engineer,Meta,"Hyderabad, India",Media/Entertainment,Mid Level,19,Master's,Internship,On-Site,96369,$80K–$120K,"Machine Learning, Python, Azure",3.7,500,Open,2025-01-20,2025-01,2025,Health+Dental
Unknown,AI Engineer,Accenture,"Toronto, Canada",Technology,Executive,23,Bachelor's,Full-Time,Remote,106560,$80K–$120K,,4.0,500,Open,2025-05-12,2025-05,2025,"Health, Dental, Vision"
JOB2851,Data Engineer,Meta,"London, UK",Unknown,Lead/Principal,12,Associate's,Internship,Hybrid,73711,$50K–$80K,"K8S, Statistics, Data Viz, Reactjs, Gcp, Spark",4.5,337,Unknown,2025-06-24,2025-06,2025,"401k, Health"
JOB4282,Cybersecurity Analyst,Meta,"New York, NY",Unknown,Executive,10,PhD,Full-Time,On-Site,99606,$80K–$120K,"Aws, Ml, Kubernetes, Git, Nlp, Machine Learning, Js",4.5,378,Closed,2024-11-08,2024-11,2024,"Health, 401k, Stock"
JOB9525,Frontend Developer,Unknown,"Seattle, WA",Gaming,Manager,5,Associate's,Part-Time,On-Site,117493,$80K–$120K,"Data Pipeline, Git",2.0,500,Closed,2025-04-11,2025-04,2025,"PTO, Remote"
JOB4818,Unknown,Apple,Unknown,Automotive,Mid Level,25,Associate's,Unknown,Hybrid,462203,$180K+,"Java, Tensorflow, Pyspark, Azure",3.7,500,Closed,2025-01-21,2025-01,2025,"Stock Options, Health"
JOB2013,Product Manager,Accenture,"Austin, TX",Healthcare,Unknown,12,Master's,Unknown,On-Site,129681,$120K–$180K,"Js, R",2.2,500,Closed,2025-01-01,2025-01,2025,Unknown
JOB6046,Product Manager,Amazon,"Berlin, Germany",Finance,Lead/Principal,9,Bootcamp,Internship,Remote,112398,$80K–$120K,"Tensorflow, Javascript, Linux, Gcp, Collaboration, Pytorch, K8S, Azure",3.1,500,Open,2025-03-01,2025-03,2025,Unknown
Unknown,Data Analyst,Uber,"Berlin, Germany",Technology,Manager,11,Master's,Contract,On-Site,87159,$80K–$120K,"Agile, Java, Power Bi, Gcp, Natural Language Processing, Docker",4.4,500,Open,2025-01-01,2025-01,2025,Unknown
JOB8913,Data Analyst,Airbnb,"San Francisco, CA",Consulting,Senior,4,PhD,Unknown,Hybrid,131990,$120K–$180K,,3.7,755,Closed,2024-07-07,2024-07,2024,Unknown
JOB8616,Full Stack Developer,Apple,"Hyderabad, India",E-Commerce/Retail,Executive,13,PhD,Contract,Remote,170216,$120K–$180K,"Power Bi, Gcp, Spark, Excel, Statistical Analysis, Python, Pytorch",5.0,500,Closed,2025-10-08,2025-10,2025,"PTO, Remote"
JOB8808,Product Manager,Salesforce,"Seattle, WA",E-Commerce/Retail,Unknown,11,Bootcamp,Internship,On-Site,408142,$180K+,,3.4,500,On Hold,2025-01-01,2025-01,2025,"Stock Options, Health"
Unknown,DevOps Engineer,Salesforce,"Hyderabad, India",Technology,Lead/Principal,12,High School,Internship,Hybrid,330713,$180K+,"Sql, Statistics, React, Etl",3.7,1256,Open,2024-05-17,2024-05,2024,"PTO, Remote"
Unknown,DevOps Engineer,IBM,"Bangalore, India",Technology,Executive,18,PhD,Contract,Hybrid,252771,$180K+,"Statistics, Deep Learning, Etl",2.0,500,Closed,2025-01-03,2025-01,2025,Unknown
Unknown,DevOps Engineer,Unknown,Unknown,E-Commerce/Retail,Executive,13,High School,Contract,Remote,82859,$80K–$120K,"Node, R Programming, Deep Learning, Sql",1.0,500,Closed,2025-04-28,2025-04,2025,Unknown
JOB6357,ML Engineer,Google,"Seattle, WA",Unknown,Director,10,Master's,Freelance,On-Site,139214,$120K–$180K,"Spark, R",1.5,100,Open,2025-11-28,2025-11,2025,Unknown
JOB6948,Cloud Architect,Netflix,Remote,Technology,Lead/Principal,16,Unknown,Contract,Remote,190494,$180K+,"Azure, Linux, Power Bi, Deep Learning",3.7,500,On Hold,2025-08-25,2025-08,2025,"PTO, Remote"
JOB6566,Data Scientist,Apple,"Chicago, IL",Technology,Mid Level,11,High School,Contract,Hybrid,37833,< $50K,"Node.Js, Communication",1.2,500,Open,2025-11-14,2025-11,2025,"Health, 401k, Stock"
JOB1378,Cloud Architect,Oracle,"London, UK",Healthcare,Lead/Principal,12,Master's,Freelance,Hybrid,241484,$180K+,"Tableau, Sql, Stats, Nlp, Computer Vision, Pytorch",3.7,500,Closed,2025-08-05,2025-08,2025,Health+Dental
JOB5940,AI Engineer,Unknown,"San Francisco, CA",Healthcare,Director,10,PhD,Part-Time,Hybrid,219500,$180K+,"Nlp, Dataviz",3.7,100,On Hold,2025-01-25,2025-01,2025,"Health, 401k, Stock"
JOB7513,AI Engineer,Amazon,"Boston, MA",Technology,Mid Level,3,High School,Internship,Remote,106560,$80K–$120K,"Node, Data Pipeline, Tensorflow",3.7,1277,Closed,2025-07-03,2025-07,2025,Health+Dental
JOB5281,Data Engineer,Meta,Remote,Telecommunications,Executive,0,Master's,Contract,Unknown,36833,< $50K,"Aws, Excel, Tableau",3.0,500,Open,2025-11-07,2025-11,2025,"Health, 401k, Stock"
JOB8662,Software Engineer,Salesforce,Unknown,Gaming,Senior,12,Unknown,Internship,Unknown,42932,< $50K,"Power Bi, K8S, Scrum, R, Agile, Sql, Microsoft Excel",4.5,100,Open,2025-11-01,2025-11,2025,"401k, Health"
JOB8563,DevOps Engineer,Airbnb,"Toronto, Canada",Technology,Senior,4,Unknown,Unknown,Remote,242168,$180K+,"Git, Computer Vision, React, Data Viz, Etl, R, Nodejs, Docker",1.0,500,Closed,2025-07-09,2025-07,2025,"401k, Health"
JOB9700,Data Scientist,Netflix,"Chicago, IL",E-Commerce/Retail,Mid Level,11,Bachelor's,Full-Time,Remote,51681,$50K–$80K,"Excel, Linux, Azure, Microsoft Excel",3.7,500,Closed,2025-03-17,2025-03,2025,Unknown
JOB3609,Software Engineer,Google,"Hyderabad, India",Education,Manager,11,High School,Internship,On-Site,144797,$120K–$180K,"Nlp, Excel, Statistics, Git, Node.Js, Google Cloud",3.3,205,Closed,2024-09-17,2024-09,2024,"401k, Health"
Unknown,Data Scientist,Amazon,"Boston, MA",Unknown,Director,10,PhD,Internship,On-Site,246002,$180K+,"Deep Learning, Git, Machine Learning, Statistics, Excel, React, Google Cloud, Computer Vision",3.5,500,Unknown,2025-01-01,2025-01,2025,Unknown
JOB3122,Backend Developer,Wipro,Remote,Consulting,Lead/Principal,6,High School,Freelance,Hybrid,95812,$80K–$120K,"Javascript, Git, Reactjs, Ml",3.7,1203,Closed,2025-08-28,2025-08,2025,Unknown
JOB4876,AI Engineer,Microsoft,Unknown,Unknown,Lead/Principal,12,High School,Unknown,On-Site,30215000,$180K+,"Etl, Git, Deep Learning",3.3,100,Open,2024-06-21,2024-06,2024,Health+Dental
JOB7636,Data Analyst,Accenture,"Toronto, Canada",E-Commerce/Retail,Lead/Principal,25,High School,Part-Time,Remote,131990,$120K–$180K,"K8S, Azure",3.7,500,Open,2024-09-05,2024-09,2024,"PTO, Remote"
Unknown,Unknown,Microsoft,"London, UK",Healthcare,Director,10,Master's,Unknown,Remote,135473,$120K–$180K,"Statistics, Nlp",3.7,500,Open,2025-07-21,2025-07,2025,"Health, Dental, Vision"
JOB6847,Software Engineer,Uber,"Bangalore, India",Healthcare,Lead/Principal,15,PhD,Full-Time,Remote,50467,$50K–$80K,"Computer Vision, Gcp, Statistics, Javascript",3.7,500,Open,2024-04-15,2024-04,2024,"Stock Options, Health"
JOB9055,Unknown,IBM,"Bangalore, India",Finance,Executive,12,Bachelor's,Internship,Remote,283756,$180K+,"Tableau, Git, Azure, Statistical Analysis, Amazon Web Services, Powerbi, Java",4.5,500,Unknown,2025-07-10,2025-07,2025,Unknown
JOB9380,Software Engineer,Wipro,Remote,Technology,Executive,13,PhD,Freelance,Remote,83271,$80K–$120K,"Reactjs, Java, Sql, Tensorflow, Linux, Scrum, Gcp, Azure",5.0,500,Open,2024-02-20,2024-02,2024,Unknown
JOB4884,Unknown,Infosys,"Austin, TX",E-Commerce/Retail,Unknown,15,Unknown,Internship,On-Site,135473,$120K–$180K,"Pytorch, Reactjs, Etl, Docker, Node.Js, Python, Computer Vision",3.5,500,Unknown,2025-04-04,2025-04,2025,Unknown
JOB6572,Full Stack Developer,Apple,"Toronto, Canada",Consulting,Entry Level,13,Master's,Full-Time,On-Site,397535,$180K+,"React, Git, Etl",3.7,500,Closed,2024-10-20,2024-10,2024,Unknown
JOB4434,Software Engineer,Salesforce,"Toronto, Canada",Technology,Unknown,12,Master's,Contract,On-Site,113289,$80K–$120K,"Git, Cv, Agile",4.5,500,Open,2025-06-10,2025-06,2025,Unknown
JOB6835,Cybersecurity Analyst,Amazon,"Seattle, WA",Healthcare,Unknown,7,High School,Full-Time,Unknown,287758,$180K+,"Dataviz, Apache Spark",3.7,500,Open,2025-04-07,2025-04,2025,"Health, 401k, Stock"
JOB1209,Full Stack Developer,TCS,"Boston, MA",Unknown,Mid Level,11,Bachelor's,Internship,On-Site,62637,$50K–$80K,"K8S, Gcp, Pytorch, Git",4.5,500,Closed,2024-11-16,2024-11,2024,Unknown
JOB1156,Full Stack Developer,Salesforce,"Boston, MA",Technology,Senior,12,Master's,Full-Time,Remote,109713000,$180K+,"Unix, Linux, Collaboration, Js, Gcp, Powerbi, Data Visualization, Pyspark",3.7,500,Unknown,2025-02-05,2025-02,2025,Health+Dental
JOB3408,Frontend Developer,Amazon,"Hyderabad, India",Technology,Director,10,Master's,Part-Time,On-Site,87585,$80K–$120K,"Agile, Sql, Cv, Javascript",3.0,500,Closed,2025-10-26,2025-10,2025,Unknown
JOB5625,Unknown,Microsoft,"Austin, TX",Healthcare,Unknown,11,Unknown,Freelance,On-Site,144199,$120K–$180K,"Docker, Excel, Dl",4.2,100,On Hold,2025-11-02,2025-11,2025,"Health, 401k, Stock"
JOB7736,ML Engineer,Google,"London, UK",Healthcare,Lead/Principal,21,High School,Full-Time,Remote,40966000,$180K+,,3.0,1374,Open,2024-05-19,2024-05,2024,"Stock Options, Health"
JOB1040,Cloud Architect,Uber,Remote,Healthcare,Unknown,12,Associate's,Internship,Remote,192533,$180K+,,3.5,500,Closed,2025-02-27,2025-02,2025,Health+Dental
JOB7207,Data Analyst,Oracle,Remote,Gaming,Lead/Principal,10,PhD,Unknown,Remote,64279,$50K–$80K,"Node.Js, Gcp, Pyspark, Spark, Java, Git, Deep Learning",1.0,500,On Hold,2025-01-01,2025-01,2025,Unknown
JOB9388,Software Engineer,Accenture,"Chicago, IL",Unknown,Mid Level,11,Bachelor's,Part-Time,On-Site,407177,$180K+,"Spark, Docker, Power Bi",2.5,100,Unknown,2025-04-01,2025-04,2025,Unknown
JOB6489,Backend Developer,Salesforce,"Berlin, Germany",Unknown,Lead/Principal,5,Unknown,Unknown,On-Site,94361,$80K–$120K,"Python, Tableau",3.1,500,Closed,2025-03-20,2025-03,2025,"Stock Options, Health"
JOB5160,Unknown,Unknown,"Toronto, Canada",Unknown,Manager,20,Bachelor's,Part-Time,On-Site,337342,$180K+,"Agile, Scrum, Docker",3.7,500,Closed,2024-07-04,2024-07,2024,"Health, Dental, Vision"
JOB4634,BI Analyst,Meta,Remote,E-Commerce/Retail,Entry Level,15,Bachelor's,Freelance,On-Site,313460,$180K+,,2.0,987,Open,2025-09-25,2025-09,2025,Unknown
JOB5011,Cybersecurity Analyst,Microsoft,"New York, NY",Media/Entertainment,Entry Level,13,PhD,Part-Time,Remote,99606,$80K–$120K,"Stats, Node.Js, Sql, Docker, Ml, Gcp, Java, Agile",3.7,100,Unknown,2025-03-10,2025-03,2025,Unknown
Unknown,Full Stack Developer,Uber,Unknown,Technology,Director,21,Unknown,Freelance,Remote,170216,$120K–$180K,"Agile, Computer Vision, Etl",3.7,500,Open,2025-05-17,2025-05,2025,Health+Dental
JOB6503,Frontend Developer,IBM,Remote,Media/Entertainment,Director,10,Bootcamp,Contract,Hybrid,313442,$180K+,"R Programming, Tensorflow, Dataviz, React, Microsoft Excel, Etl",3.7,652,Closed,2025-12-04,2025-12,2025,Unknown
JOB1731,BI Analyst,Oracle,"San Francisco, CA",Technology,Unknown,3,Bachelor's,Freelance,Remote,194705000,$180K+,,1.0,83,Open,2025-02-17,2025-02,2025,"Stock Options, Health"
JOB9823,Cloud Architect,Accenture,"Austin, TX",Finance,Unknown,2,Bachelor's,Part-Time,Remote,192533,$180K+,"Computer Vision, Gcp, Linux, Javascript, Github, K8S",5.0,500,Open,2025-10-01,2025-10,2025,"401k, Health"
JOB7374,ML Engineer,Amazon,"New York, NY",Finance,Unknown,12,Bootcamp,Internship,On-Site,221366,$180K+,"Ms Excel, Azure, Etl, Cv",3.7,594,Closed,2025-06-08,2025-06,2025,"Health, Dental, Vision"
JOB2199,Cybersecurity Analyst,Microsoft,"Boston, MA",Technology,Entry Level,12,Associate's,Part-Time,Remote,183153,$180K+,"Docker, Data Pipeline, Dataviz, Nlp, Python, Tensorflow, Gcp",4.7,500,Open,2024-06-18,2024-06,2024,Unknown
JOB9931,Product Manager,Meta,"Toronto, Canada",Technology,Manager,16,Bachelor's,Part-Time,Remote,229379,$180K+,"Azure, React, Machine Learning, Nodejs, Google Cloud, K8S, Etl, Java",4.5,500,Closed,2025-01-25,2025-01,2025,"401k, Health"
Unknown,ML Engineer,Google,Unknown,Technology,Manager,8,PhD,Internship,Remote,228189,$180K+,"Ml, Aws, Nlp, Collaboration, Statistics, K8S",3.7,205,Open,2025-07-11,2025-07,2025,Unknown
JOB6138,Data Scientist,Google,Unknown,Healthcare,Entry Level,5,Bootcamp,Freelance,On-Site,92954,$80K–$120K,"Ml, Cv, Scrum",3.7,500,Closed,2024-07-22,2024-07,2024,Unknown
JOB1604,BI Analyst,Google,"Seattle, WA",Technology,Executive,15,Master's,Full-Time,On-Site,30706,< $50K,"Etl, Tableau, Pytorch, Java, Statistical Analysis, Git, Agile",4.8,500,Open,2025-02-28,2025-02,2025,"Health, 401k, Stock"
JOB4492,Product Manager,Unknown,Unknown,Healthcare,Director,10,PhD,Internship,Hybrid,326180,$180K+,,3.7,500,Open,2025-12-13,2025-12,2025,Unknown
JOB1293,Software Engineer,Netflix,"Seattle, WA",Education,Entry Level,17,Bachelor's,Freelance,On-Site,209200,$180K+,"Javascript, Js, Pytorch, Nodejs",1.9,500,Closed,2025-04-23,2025-04,2025,Unknown
JOB5920,Data Engineer,Unknown,"Berlin, Germany",Unknown,Lead/Principal,12,PhD,Unknown,On-Site,126507,$120K–$180K,"Machine Learning, Ms Excel, Powerbi, Statistics, Tableau",2.0,500,Unknown,2025-07-26,2025-07,2025,"Health, 401k, Stock"
JOB3382,Product Manager,TCS,"New York, NY",E-Commerce/Retail,Director,10,Bootcamp,Part-Time,On-Site,208501,$180K+,"Data Pipeline, Unix, Docker, Natural Language Processing, Tableau, Agile, Statistics",4.2,1486,On Hold,2025-11-16,2025-11,2025,Unknown
JOB9130,Cloud Architect,Microsoft,"New York, NY",Automotive,Lead/Principal,12,Bootcamp,Contract,On-Site,192533,$180K+,"Ml, Dataviz, Gcp, Excel, Pytorch, Powerbi, Aws",1.0,100,Unknown,2024-12-28,2024-12,2024,Unknown
JOB9623,BI Analyst,Netflix,"New York, NY",Media/Entertainment,Entry Level,8,High School,Freelance,Remote,219396,$180K+,"Excel, Data Visualization, Javascript, Tableau, K8S",4.8,100,Unknown,2025-02-24,2025-02,2025,"401k, Health"
JOB4111,Frontend Developer,Wipro,"Toronto, Canada",Healthcare,Executive,8,High School,Freelance,On-Site,417331,$180K+,"Git, Pyspark, K8S, Js, Javascript, Java, Scrum",3.7,500,On Hold,2025-11-03,2025-11,2025,"Health, Dental, Vision"
JOB2507,Cybersecurity Analyst,Apple,"Hyderabad, India",Technology,Lead/Principal,19,Master's,Internship,On-Site,97406,$80K–$120K,"Js, React, Sql Server, Etl, Node.Js, Tensorflow",5.0,500,Open,2025-04-09,2025-04,2025,"401k, Health"
JOB5504,Data Scientist,Unknown,"Boston, MA",Technology,Lead/Principal,22,High School,Freelance,Hybrid,152498,$120K–$180K,"Ml, Azure, Powerbi, Nodejs, Agile, Unix",3.7,500,Open,2025-03-22,2025-03,2025,"Health, Dental, Vision"
JOB2212,Frontend Developer,Accenture,"Toronto, Canada",Unknown,Unknown,9,Bachelor's,Full-Time,Remote,87585,$80K–$120K,"Linux, R Programming, React, Apache Spark",3.7,500,Closed,2025-06-25,2025-06,2025,Unknown
JOB9661,Cybersecurity Analyst,Oracle,"Hyderabad, India",Automotive,Mid Level,11,Bachelor's,Full-Time,Remote,99606,$80K–$120K,"Java, Nlp",3.7,500,On Hold,2025-04-01,2025-04,2025,Health+Dental
JOB7163,Cybersecurity Analyst,Meta,"Hyderabad, India",Automotive,Senior,24,PhD,Full-Time,Remote,35985,< $50K,"Stats, R Programming, Python, Node.Js, Powerbi, Git, Js",4.5,500,Open,2024-01-21,2024-01,2024,"PTO, Remote"
JOB8101,ML Engineer,Unknown,"Bangalore, India",E-Commerce/Retail,Executive,15,Master's,Contract,On-Site,38645,< $50K,"Stats, Java, Nlp, Pytorch, Machine Learning, Docker, R",2.5,1403,On Hold,2025-06-12,2025-06,2025,Unknown
