job_id,job_title,company_name,location,salary,currency,experience_level,years_of_exp,education,employment_type,industry,skills,remote_work,job_posted_date,company_rating,applications,job_description,benefits,hiring_status
,Data Engineer,apple,Hyderabad,0,INR,executive,51,,contract,gaming,,hybrid,9/9/2025,,many,ykajWXUkTUaDdavUfzssWGgzxTwZdQQZq,,Closed
JOB2886,BI Analyst,Netflix,toronto,194987k,GBP,entry,11 years,High School,intern,Healthcare,PowerBI / python / data pipeline / communication / PySpark / GitHub / NLP,Hybrid,,excellent,,HXoEjpLgBhpFRzycALUVFpSENyoMVxhJswSgrFsbixxHPtgiPihztQXRYKkfWHcrYrmpsZVtxjg Y,None,Closed
JOB6425,,,Toronto,,USD,C-Level,0 years,,Gig,information technology,JS;pytorch;Computer Vision;Scrum,Remote,8/18/2024,,100+,,None,
,cloud architect,infosys,berlin,"$44,496",usd,CPO,12,M.S.,Internship,information technology,Natural Language Processing / python / DataViz / Excel / Azure / react,0,2025-12-01,,many,AFBZ XgTEtKOYOadncdPAHAwLeCGoqBkQCuHSKdLMSdexyGqNN,Health+Dental,Open
JOB4909,Data analyst,MicroSoft,toronto,-4438,USD,MANAGER,12yrs,BS,internship,Media,"javascript, ReactJS, DOCKER, react, Azure, R Programming",,2025-05-22,2.6,,,,
JOB3579,cloud architect,MicroSoft,CHICAGO,0,,Senior,20yrs,high school,FULL TIME,Management Consulting,Apache Spark | Machine Learning | MS Excel | k8s | Excel | Unix | CV | gcp,,03/04/2025,,,NjVAyoKVAfkZUXJKvsNhVygwKvkaodRXHsixCbXrB bWzKMdjySkwGm,Health+Dental,active
JOB2155,devops engineer,accenture,BANGALORE,213942 USD,USD,Mgr,4,Bootcamp,PT,Game Dev,"Node, Scrum",Onsite,4/12/2024,5,1010,,Health+Dental,closed
JOB8903,Software Engineer,Tata Consultancy Services,boston,"$74,183",USD,ENTRY,17,Ph.D,contract,Banking,Docker | SQL,onsite,2.3.2025,1.2,615,,"401k, Health",on hold
,ml engineer,Amazon,"Seattle, WA",46099,,SENIOR,20yrs,ph.d,FULL TIME,finance,excel | Statistical Analysis | gcp | kubernetes | etl | PYTHON,Yes,24.11.2025,,,pIMsPBlcddOKkNveuz bbdmMtVPfm IzNSZsWHmRiVmmJ,"401k, Health",active
JOB7523,Cloud architect,AirBnB,San Francisco,-1313k,GBP,CTO,,B.S.,,GAMING,git / ML / DL / Agile / kubernetes / AWS / TensorFlow,Yes,03-03-2025,N/A,many,,Health+Dental,filled
JOB1691,,Wipro,toronto,56042,EUR,intermediate,,,Gig,ecommerce,"['Amazon Web Services', 'Deep Learning', 'DOCKER', 'aws', 'linux', 'Google Cloud']",,03-12-2024,6.2,100+,DNRltUuaELpLpUXtwFaVvsqgsqpFtpnz,None,OPEN
,DevOps Engineer,Accenture,TORONTO,322690,inr,,11,Bachelors,PART TIME,Game Dev,"Docker, power bi, SQL, Computer Vision",no,,4.9,100+,tXfulEMimYuq hDtNg TGL,,OPEN
JOB1889,,Meta,,,,executive,6yrs,high school,Intern,Electric Vehicles,PYTORCH;r,,8.3.2025,0,-18,RTEfdSilMVTbhEPMFsbqzIMkGkawyl,"PTO, Remote",open
JOB7192,,google,"New York, NY",$0,,Executive,,High School,FT,Gaming,etl / Java / Azure / Apache Spark / Python,Remote,4/14/2025,1,100+,YRpLudrpOILUZWZJgdRiiQPHPly,"Health, Dental, Vision",Open
JOB9893,DevOps engineer,Tata Consultancy Services,"San Francisco, CA",-2703k,usd,junior,11,,,EdTech,PyTorch / Tensorflow / Azure,True,,2.7,100+,KBbCXX QibzOJFiuhWJLAzrvudIpUITrFslazv hBpkIeqavqlLTFWv YalY,,
JOB8001,Full Stack Developer,netflix,Bengaluru,224562,INR,C-Level,,MS,fulltime,Management Consulting,"ReactJS, tensorflow, k8s, Linux, AWS",no,6/21/2025,,-13,JUYBdyCAKDgPdGPgUhsaBUFvfQQ euJPJtnEUdNUWjClaXouihHRJhFnLIlLbJZPAD,"401k, Health",on hold
JOB8304,ML engineer,meta,HYDERABAD,-3336,,Sr.,20,,intern,Telco,Google Cloud;GitHub;scrum;SQL Server;AGILE,1,17.3.2024,0,,B kpznxGwlTGVEhLALRNUDPq,"Health, 401k, Stock",Active
JOB7332,Data Scientist,GOOGLE,,-2752,inr,Junior,20,PhD,FULL TIME,Automotive,"['Communication', 'ETL', 'SQL Server', 'React', 'AWS', 'stats']",YES,2025-05-02,4.5/5,,,"Health, 401k, Stock",filled
JOB7912,data analyst,META,Boston,-2614,inr,Sr,12yrs,MSc,internship,automotive,SQL;Python;GIT,Maybe,12/14/2025,,500+,,"Stock Options, Health",open
JOB4831,DevOps Engineer,Apple Inc,chicago,$0,EUR,executive,7,Bootcamp,intern,Education,"['scrum', 'CV', 'Natural Language Processing']",Onsite,3/23/2024,excellent,,FBunAwxXzZRhgLgLTglzNYtYFvgEcit qzPhFcVVlRzgsUwEDVPzMGOAyxxTrQJvmuCYVNI,"401k, Health",Active
JOB4310,Fullstack Developer,Meta,,,GBP,Mid,,Doctorate,FT,Retail Tech,"['gcp', 'js', 'ML', 'SQL', 'node.js', 'PySpark']",Maybe,24-09-2025,3.2,,GWaRcNdTDYJqZnwxfWONNKvkErzgeekLGQkGEixjROWCBOUtHQacDyqyaoemAZiSQoNXmrcCqOnQJRQuuh,"Stock Options, Health",
,cybersecurity analyst,Tata Consultancy Services,BANGALORE,429724 USD,EUR,,16yrs,,FT,GAMING,Node | node.js | Azure | docker | javascript | Data Visualization,no,,4.1,100+,VPIBtcCmQPuFNOKfhzmT,N/A,on hold
,Business Intelligence Analyst,Facebook,Austin,58795,EUR,director,16 years,,part-time,Tech,NLP / Java / pytorch / linux,hybrid,10-11-2025,2,-16,,"Health, 401k, Stock",Active
JOB4765,AI engineer,Apple,Austin,61560,EUR,Lead,98,Doctorate,Gig,E-commerce,scrum;Tableau;etl;Microsoft Excel;Docker;computer vision;r,0,10/04/2024,4.4,500+,ftIZNtoIpbghyX WgHYQUXjfMyUKobDdKlvubwyj,"Health, Dental, Vision",on hold
JOB1298,ML engineer,Facebook,"SF, CA",0 USD,USD,Director,5,Ph.D,freelance,Electric Vehicles,,Yes,28-05-2024,2,100+,,"Stock Options, Health",closed
JOB3407,Software Engineer,I.B.M,"Bangalore, India",234434k,INR,Principal,20,Associate's,Internship,FINANCE,"Statistical Analysis, React, Data Pipeline, GIT, Agile, SQL",True,04-06-2025,,,UL JLdAQJevbfNFVNvGoyiLcq wgaPwRfDxmVIlPTKQZbgYqycyhEQkBCYIEMxDFgAnTVITBNTMXcFlbW,N/A,On Hold
JOB4552,,apple,"Bangalore, India",56625,EUR,entry level,23,Boot Camp,Full Time,telecom,"stats, spark",,,8.3,,GkvLXoAnYglIIjzZN oZuiXktHZKrgSRy,"PTO, Remote",closed
JOB7746,cloud architect,SalesForce,Remote,"$42,042",USD,intermediate,0yrs,high school,intern,Ed-Tech,Computer Vision;python;power bi;SQL Server;TABLEAU;Amazon Web Services,0,2025-05-20,3.2,100+,,,closed
JOB4877,DevOps engineer,GOOGLE,CHICAGO,178870,INR,,55,master,Freelance,entertainment,,True,2025-08-15,,951,ntsqSHkzZYdkgy yfqBZykKxdrpDfEomLCqpHRy,N/A,closed
JOB3778,PM,google,Toronto,88397,EUR,director,,BS,FREELANCE,Gaming,PowerBI / Kubernetes / CV / AGILE / Microsoft Excel,,11/17/2025,,500+,NDyltcbaLjgMrEHMnsNCwEeSCJbGyjbvBNdZyTAPRfjvpRDJYYUBafvJBJybcxpsRby,,open
JOB6458,ml engineer,,"austin, tx",419820,USD,ENTRY,15yrs,BS,PT,tech,Tensorflow | Node | js | power bi | gcp | azure | data viz,1,10/24/2025,,,,"Stock Options, Health",
JOB6073,AI engineer,Uber,Toronto,-2017,INR,manager,,bootcamp,internship,Tech,"SQL Server, js, PYTHON, linux, Python, data viz",No,2025-02-25,excellent,,,"Health, 401k, Stock",Closed
JOB2229,Software engineer,Tata Consultancy Services,"Austin, TX","$56,683",usd,principal,-5,associate,Gig,IT,,,14-08-2024,4.5/5,500+,oVxFudXUMOvghbQNAHzuciLFOnvBCdkkmXYqLjsYfCeaTVifFafNmBJ,,filled
JOB8558,Software Engineer,I.B.M,,,USD,manager,4,PhD,Intern,Electric Vehicles,PyTorch | Power BI | Scrum | excel,No,08-02-2025,2.6,,SZuqQjkt ckIwWiYrFvhRXErWN,"Stock Options, Health",
,ML Engineer,wipro,SEATTLE,"$160,692",GBP,director,72,Boot Camp,Contract,,k8s;JavaScript;javascript;NLP;agile,1,27.3.2024,1.4,100+,ukpPzIxSgRnWGdeAWhNhEGAdixQGArwSGkxXAqBYjDIN,"401k, Health",On Hold
JOB8682,DATA SCIENTIST,,WFH,34261,EUR,MANAGER,9,BS,Contract,gaming,js;pytorch;data viz;Docker;DL,no,08/07/2025,4.5/5,,,"Health, Dental, Vision",Closed
JOB4316,DevOps Engineer,amazon,"Toronto, Canada","$223,258",EUR,LEAD,97,Bachelors,Intern,finance,,no,2.6.2025,N/A,many,eizagXXwO whFNpAAEQhpCVi,None,
JOB1201,DevOps engineer,ORACLE,toronto,122905,,Sr,92,MS,part-time,,"Communication, TABLEAU, node.js, react, js, Agile, Excel",False,25.4.2024,0,-23,kCdSOAGBcTlKWalaXHRsyvnJBAfIFzP lhfFcGgFBhKDUEVZSoGGSluZVFHwfGbVBiOhSDLjtyrAhK,,on hold
JOB4768,Fullstack Developer,infosys,London,127770,USD,mid,,Associate's,PT,GAMING,MS Excel | AGILE,Remote,1/19/2024,3.5,,,Health+Dental,OPEN
JOB1576,Data Engineer,MicroSoft,BOSTON,$0,,Mid Level,1,B.S.,INTERNSHIP,telecom,etl / statistics / Azure / gcp / DOCKER / js,1,2025-06-04,excellent,500+,kEYJoUNxiUJtaICctttjtvWLibltefaMHIioEOXmNVMQguI,"401k, Health",Closed
JOB4181,Frontend Developer,INFOSYS,london,"$-3,098",usd,director,,High School,PT,gaming,Power BI / Communication / Git / Collaboration / ETL / Apache Spark,0,,,670,,"Health, Dental, Vision",
JOB2893,cybersecurity analyst,Amazon,Toronto,49046,,lead,2,ph.d,,technology,ReactJS | communication | PySpark | machine learning,no,27.5.2025,N/A,,,N/A,
JOB4983,Fullstack Developer,APPLE,Toronto,0,$,sr,-2,High School,PT,FinTech,pytorch;Unix,No,07/22/2025,3.4,-49,,Health+Dental,Filled
JOB8536,devops engineer,UBER,LONDON,,GBP,Senior,,HS,fulltime,Consulting,,,,9.3,1028,eZxeapjZAldqy fHdoCadNUemSKigRFnaeRnPIisHTUEyAhpILYreMNWwEfVHNkWYGxzc ZfBNKFKGaB,None,Closed
JOB5824,Product manager,UBER,"seattle, wa",205971,usd,director,,associate,Part Time,,"ReactJS, Data Pipeline, git, power bi, k8s, AGILE",Yes,2024-02-25,0,-38,MqYzvztqQhUCuQsRxAgBdoYdiaMZHvpTlLGrBBgaBDDIKZ,Health+Dental,
JOB7468,DA,Facebook,"Seattle, WA",86389,$,director,-5,Associate,Full-time,Telecommunications,"AWS, TABLEAU, javascript, stats",False,01-02-2025,4.4,100+,cTzYvdhBBG VdjvGsYGSwGqhtVRbMUVfhAMlJpbXDb,None,Filled
JOB7673,AI Engineer,AMAZON,"seattle, wa",-3729,INR,Mid,6,,Contractor,ecommerce,"['scrum', 'tensorflow', 'node.js', 'communication', 'Java', 'Deep Learning']",,1/28/2025,2.9,,ESuAmphgAFnqFYgfWBwqndwOJcSJnWqr AYSbRufxJuY szjwZoMeoHAaaftIIpsqsoTIrPCTubUjuMSBCmBUuCCTLZIbFb,"Health, Dental, Vision",active
JOB6860,ML Engineer,AWS,TORONTO,188042,EUR,Mgr,,MSc,INTERNSHIP,MEDIA,"['azure', 'deep learning', 'JS', 'ETL', 'computer vision', 'machine learning', 'Docker', 'Excel']",,2025-04-16,3.7,,zIHVzQqTkGbuFoQUFWvNoImS fadPTKbIhwWTumAZomJwzkkVxVOFfAEuBClAkcCcxsR,None,Closed
JOB8550,,google,AUSTIN,200198,,lead,2 years,Master's,freelance,fintech,tensorflow | Google Cloud | react | azure | python | javascript | nodejs | Statistical Analysis,yes,12/11/2025,,many,eevyAuZvdXLuiyLqRRYqUvRsLTFxkbpulCrpQeIhWZQIADkgcsGcEGm LIjLiYqd,"PTO, Remote",
JOB7765,DevOps engineer,Facebook,Berlin,-1863,usd,Entry Level,15yrs,HS,freelance,healthcare,DL;AWS;Data Visualization;aws,hybrid,09-08-2025,4.5/5,500+,WHYwWTrofIuONMFkrKjDJSaffxlpkbeX,None,on hold
JOB5418,DevOps Engineer,MICROSOFT,WFH,-4102,USD,director,80,12th,Full Time,banking,Unix / Data Pipeline,Yes,,1,100+,,"Stock Options, Health",Active
JOB4575,Frontend Developer,,,0 USD,inr,entry level,2,Associate,Full Time,Telecommunications,GitHub | Spark | Collaboration | K8s | Apache Spark | excel | Unix,onsite,,excellent,500+,SpeJwurP QJteEggTVSWLyKl,"PTO, Remote",Open
JOB7352,Data Analyst,Googl,NYC,138542,USD,MID,22,B.S.,freelance,technology,JavaScript | java | computer vision,1,13.10.2024,N/A,many,xWTChrGgBCMlgAkgBIljLyqPUztqQbXKzsjZWwSczQiHEYofKTzDBwNN,"Stock Options, Health",Open
,Cloud architect,AWS,LONDON,125858,USD,Senior,,Master's,Contractor,,AZURE | Tensorflow | kubernetes | Natural Language Processing | TABLEAU | tensorflow | JavaScript | Node,Yes,16.11.2025,8.5,337,,"Stock Options, Health",Closed
JOB4243,product manager,TCS,"Seattle, WA","$171,969",$,MANAGER,9,Doctorate,full-time,healthcare,R / node.js / computer vision / Statistical Analysis,onsite,19.3.2025,9.1,100+,,,Open
,,,,,,,,,,,,,,,,,,
JOB1154,Security Analyst,I.B.M,san francisco,,,sr,14 years,bootcamp,FULL TIME,media,,onsite,23.8.2025,8.7,,thi xRqeiuALJfYdbzmMQHZtiQctYAXBkgousEtathGgVSiFhQImczGGicmHHkRlXiNnWlothDugAz,"Stock Options, Health",filled
JOB4774,Data Analyst,,LONDON,101520,$,,,Ph.D,Intern,FINANCE,"Spark, git, Computer Vision, data pipeline, deep learning, scrum, Python",True,09/15/2025,1.6,1049,WYvQcDjXjaPSUnYvZZcEneAMAxZnbVrSwhBAAB,"Stock Options, Health",CLOSED
JOB1632,ml engineer,,,336853 USD,inr,mid level,4,Bootcamp,Full-time,EV,"R Programming, JAVA, ETL, Computer Vision, gcp",True,10-02-2025,0,584,,,active
,Data Scientist,Infosys,chicago,0,USD,Mgr,-5,,INTERNSHIP,entertainment,"['python', 'NLP', 'linux']",onsite,22.6.2025,5.0,,jnvpuxAYfWpKcQWIoJWKKWhzuJXGkEpwUYNunbDJJKDMTKStqodNcIXyiwYAHIxGqycZolSwoJF ,,Closed
JOB8551,PM,INFOSYS,"Austin, TX",40768,INR,intermediate,77,High School,FT,finance,spark | AGILE | sql | nlp | scrum | DataViz | data viz,,12/10/2025,6.5,100+,QdJnMwqaVfPpiODTi bKmStKqvLXgMwdr aQpqsGGdkcqHpre,"Health, Dental, Vision",On Hold
,,,,,,,,,,,,,,,,,,
JOB8373,Product manager,UBER,"San Francisco, CA",214681,INR,Mid-Level,3 years,Associate,PART TIME,IT,AZURE / AWS / React,True,9/17/2025,N/A,1259,,N/A,Active
JOB8649,DevOps engineer,google,,$0,GBP,SENIOR,21,coding bootcamp,internship,Game Dev,Spark / data pipeline / SQL,,,excellent,-24,czgFABnAuUSrKKNqBcva,,
JOB7601,Security Analyst,Wipro,"Seattle, WA",0,inr,CTO,,MASTER,CONTRACT,Consulting,aws / JAVA / SQL Server / DataViz / React / Git,YES,02-12-2025,0,500+,UDeijnXtzBpuxGSSRePDEfAytdEKpQGikfWGjOOBIJzxxuqVztqGILHq wyArvD,"401k, Health",Active
,,,,,,,,,,,,,,,,,,
JOB7396,bi analyst,AWS,remote,"$80,848",,Executive,-5,Bootcamp,freelance,fintech,"['GCP', 'DataViz', 'stats', 'JAVA', 'Machine Learning']",Maybe,02/03/2025,1,162, HPjIlkSMQuncehb TfXghnjeSWlfQvzHlwV,"PTO, Remote",active
JOB3474,Data Scientist,SalesForce,"Seattle, WA",-4263k,EUR,Entry,5,Masters,fulltime,Automotive,"DOCKER, statistics, nodejs, TABLEAU",yes,28-12-2025,4,500+,EmYttxFj OcLCIQpKMgcufBqQcgjnQUofSZghj,Health+Dental,
JOB8747,,WIPRO,,"$303,108",usd,manager,20yrs,Boot Camp,FREELANCE,GAMING,aws / Deep Learning / data pipeline / Statistics / K8s / ML / excel,yes,28-07-2025,,500+,ayUlVFBcTBLSWCNApxJoWYulIuzETEnedPgidTCsOsCdkQMBuADjhXfnFLjMEQtb,,filled
,Data analyst,oracle,San Francisco,395270 USD,EUR,Executive,17yrs,BS,contract,Technology,"Collaboration, TABLEAU, deep learning, Statistical Analysis, DL",1,,4.0,500+,VjthscAjZrJSTTpzoaHuWXYBVXVSdaypfsMvawkCVvWaOnyttVCo IxhNaULfphwrbJYY gzAKgNPvMNRgYQgsa,None,Open
JOB5188,bi analyst,salesforce,CHICAGO,112699,USD,Entry Level,24,B.S.,Internship,EV,kubernetes;Node;stats,onsite,22-02-2025,,,uTPcXzFMSPskpzvRlRjhzBFnBHklvYXAEca,Health+Dental,on hold
JOB8546,PM,infosys,"SF, CA",0 USD,USD,,14yrs,,Part Time,,"GCP, Data Visualization",Onsite,8.4.2025,,many,VHganhkhaVKKZttKKXnzdmTVdpIvqVlLeHfUdXTjlgEEi QL ycrLLcru gxzouSzrg jkLWTXQSXWDHEgAcielUbJPcIBZAGk,"Stock Options, Health",OPEN
JOB4441,,oracle,"austin, tx","$160,320",GBP,Manager,14yrs,ph.d,part-time,telecom,"['etl', 'Docker', 'scrum', 'gcp', 'PySpark', 'javascript', 'GIT']",,13.11.2025,4,100+,oEsOy eFvohxHpIzEYUNvZeClQJOzztujULqvNbHICOnWEfEKUnMfWWoKwNux,"PTO, Remote",
JOB7479,devops engineer,airbnb,CHICAGO,"$34,591",EUR,senior,6 years,doctorate,intern,retail,kubernetes;power bi;machine learning,hybrid,19-06-2025,2.9,612,rZNrdMlXZPXnDzjWmaymmntuNeKpRhenPyBFqdUaarmAxfkLQAdMCZekeedmzvHYaQeycJHqprycIIaTRImQdXjNab,"401k, Health",Closed
JOB8401,Frontend Developer,TCS,,,inr,MID,,coding bootcamp,fulltime,IT,"['Scrum', 'Machine Learning', 'PYTHON', 'Collaboration', 'java', 'power bi', 'agile', 'Microsoft Excel']",onsite,5/27/2024,1,many,,Health+Dental,Filled
JOB7348,ai engineer,,,,inr,VP,12yrs,Masters,INTERNSHIP,information technology,k8s / node.js / SQL / K8s / java,Hybrid,5.12.2025,4.5/5,,,N/A,Open
,backend developer,Uber,"Berlin, Germany",199208,USD,DIRECTOR,24,master,Contract,retail,"['tensorflow', 'docker']",hybrid,12.9.2025,0,,EcULzYRSWaHMgHaJanUtfQavSsrFGZcvCvFTNLiijnavKETRTySNnOseJQS hcSDfRlDK,Health+Dental,closed
JOB4462,DevOps engineer,NETFLIX,"Berlin, Germany",-1767,,principal,-2,,,ecommerce,"excel, Python",YES,21-04-2025,,many,,"PTO, Remote",filled
JOB2020,Security Analyst,WIPRO,London,82948,EUR,,,,Part-time,technology,aws;LINUX;powerbi,onsite,,7.4,635,lyIv ArwBO HjJvpznNeebokUXceOHnBsnbchkaOtLBpmMqGMMtQUaWyYskqn gWlcPNTLktWUvJaDMDZsHQHvC,"Health, Dental, Vision",Filled
JOB1012,Cloud architect,Tata Consultancy Services,BOSTON,"$419,218",usd,Mid,19 years,Bootcamp,full-time,Health Tech,SQL | git | JavaScript | TensorFlow | ETL | pytorch | computer vision | Scrum,No,25.3.2025,excellent,609,SannLBNRmRNJesIjNiHLXitRlpQLledOzdTA,"401k, Health",
JOB6333,Fullstack Developer,ACCENTURE,WFH,205423,USD,Entry Level,12yrs,high school,contractor,Automotive,Machine Learning / k8s / powerbi,Remote,9.11.2025,excellent,75,sUQjdhZBxyftcrHeZsYbstflUDcenjjjDUzwLkTJKcokDac QGeRctgeoySPWEOtFrhbjGwYQlV,"Health, 401k, Stock",Closed
JOB5836,Fullstack Developer,APPLE,bangalore,,,director,3yrs,doctorate,FREELANCE,Video Games,AWS / Agile,onsite,12.7.2024,4.5/5,100+,BmpoaLiXSY uLkykKgeen LytpJwOrPFeYbLcvRiaAhsElnyryDTlpAkAejpvERuZLW ,"Stock Options, Health",closed
JOB3626,Data Scientist,,Chicago,50808,$,Mid,57,ph.d,Internship,GAMING,"SQL, ML",False,3.6.2025,7.0,100+,sVjHb QMVghmOoCSVluFEjbtxHHazWTRdsEXUVoDGBpHiwdqNVF,"Health, Dental, Vision",
JOB9340,Frontend developer,ACCENTURE,hyderabad,,$,Executive,92,master,Part Time,MEDIA,Apache Spark / Statistical Analysis / Docker / R Programming / stats,Remote,09/17/2025,8.6,179,NkkQZISBFppEdZbpQmGfYezJwXLLRiYeiPqJBbgcip tV,Health+Dental,
JOB3773,Machine Learning Engineer,SalesForce,"London, UK",355696,USD,,8,,INTERNSHIP,Gaming,"Tensorflow, stats, tableau, powerbi, AWS, statistics",Remote,23-05-2024,,,WwegaBgkUgUAHBhUwag MUorVDipKQ,,On Hold
JOB8751,BI Analyst,I.B.M,Toronto,189132k,GBP,ENTRY,12 years,HS,,education,nlp;Linux;tensorflow,onsite,09/02/2025,1,1370,HysoylMPYlOFYBFHEfnZGkyeunbxBMxdDOVeqws,,Filled
JOB7230,DA,Tata Consultancy Services,boston,387252,GBP,LEAD,9,,Gig,Video Games,Azure;JavaScript;R;AZURE;Node.js;k8s;aws;NLP,yes,06/04/2025,N/A,many,hjSwkxu heqzZMONOnfNbngZIuaGdEeSmPmGrdNXqbrGFhRWLwmQYYlPRCDYqsXIIdtRvtThj,None,open
,,TCS,Berlin,"$97,127",$,entry level,3yrs,associate,Part Time,Media,pytorch | NLP | tableau,True,,3.1,-24,,None,Closed
JOB8904,Cloud architect,Accenture,remote,47398k,USD,Mgr,8 years,Associate's,PT,technology,linux / ReactJS / DOCKER / GCP,,11/15/2025,,,,,CLOSED
JOB8577,backend developer,MICROSOFT,berlin,"$460,587",INR,director,-1,12th,Part Time,information technology,agile / Spark,,3/16/2024,4,500+,,"PTO, Remote",On Hold
JOB2776,BI Analyst,Google,"San Francisco, CA",0,INR,DIRECTOR,,high school,CONTRACT,Electric Vehicles,"['Computer Vision', 'stats', 'r', 'Node.js', 'machine learning', 'javascript', 'tableau', 'JavaScript']",Remote,3/2/2025,5,,AqxvKGsTQJosqhytoOBAxFAEaWcqOOdxjGZdgNJVsYtxmGLb NRPcurwsIovzgsDzHFbMsSlMOF,None,Closed
JOB9350,Full Stack Developer,amazon,new york,$0,USD,Sr.,12,,PART TIME,Health Tech,PYTHON;Kubernetes;stats,0,,4.5/5,many,,Health+Dental,Active
JOB8200,,AWS,"New York, NY","$52,156",INR,VP,93,HS,Contractor,gaming,Collaboration | K8s | JavaScript,no,20-10-2024,1,,Ttzoft PikpaCYJfFhMfAxmjsGeUQnus woZkgRP,None,on hold
JOB7711,ai engineer,,"Toronto, Canada",,USD,DIRECTOR,4,doctorate,FULL TIME,banking,,,26-03-2024,4.5/5,950,,"Health, Dental, Vision",Open
JOB2315,Business Intelligence Analyst,UBER,BERLIN,175287,USD,,16,Doctorate,full-time,,PowerBI | Statistical Analysis | Excel | excel | Amazon Web Services | DataViz | Machine Learning | Linux,hybrid,05/27/2025,,500+,,"401k, Health",OPEN
JOB1569,Business Intelligence Analyst,Facebook,"New York, NY",0,inr,Principal,94,master,Contractor,EdTech,LINUX / Kubernetes / docker / kubernetes,,12-04-2025,4.5/5,1218,wWgjpbKarSGXARjvhPtuqxfWaUom,Health+Dental,closed
JOB4160,Product Manager,Amazon,"seattle, wa",136160,USD,mid level,24,High School,PART TIME,information technology,"['AGILE', 'SQL', 'Communication', 'linux', 'excel', 'Kubernetes', 'React']",No,,6.1,-44,goCURIgcZHmYiKYlA YSB R eKpSE lviaQBJO rtWioTHxNNStFRhHQDaaqpicOHJTKaWshetutWvsTOQlyRZWnrUuMcNUeC,,open
,Data Scientist,Microsoft,"Chicago, IL",0,EUR,mid,,BACHELOR,Internship,,PySpark;java;Linux;JS;Node,hybrid,2025-04-27,4.9,500+,,"PTO, Remote",OPEN
JOB3782,data engineer,AirBnB,CHICAGO,205511,,Mid,7,Boot Camp,INTERNSHIP,Telco,stats / AWS / python,No,2/21/2025,N/A,,,"PTO, Remote",active
JOB3911,Data Scientist,amazon,"Toronto, Canada",-4591,INR,Executive,17yrs,PHD,internship,Healthcare,GitHub / power bi / Apache Spark / Kubernetes,Maybe,2025-11-20,excellent,100+,DISDzolPvxFYdjwbNpkmCNUNGycPMfNYEDUAzogCrnlUANLcJfMYNXouuQJnMZz,"Stock Options, Health",Closed
JOB4500,Data scientist,Infosys,CHICAGO,339691,EUR,Junior,,coding bootcamp,PART TIME,Health Tech,"['powerbi', 'etl']",no,16.7.2025,2,,,Health+Dental,active
JOB4753,ML engineer,Tata Consultancy Services,"Seattle, WA","$289,850",USD,principal,64,bachelor,Full-time,Education,"communication, JS, Node.js, Node",YES,05-07-2025,3.3,100+,,N/A,on hold
JOB7388,Fullstack Developer,I.B.M,London,209711,$,,,PHD,Full Time,Finance,etl | Power BI | react | PyTorch | java,Onsite,,,100+,,,Open
JOB4052,Data engineer,,remote,34366 USD,$,Senior,96,PHD,FT,Technology,python;data viz;Statistics;tensorflow;power bi;GCP;GitHub,True,02/01/2025,3.0,,SIdzGfHhNCyFMzN TEkjeAphpoVIlwfRckuwKlzhvKjXibFPmV,"Stock Options, Health",Active
JOB7018,Data engineer,accenture,WFH,43875,USD,DIRECTOR,16yrs,High School,Part Time,,statistics / LINUX / Communication,False,24-03-2024,0,,,"401k, Health",closed
,DA,apple,"Chicago, IL",245240,,Principal,88,High School,freelance,Finance,,Yes,21.4.2025,,791,wFBiUKd qEhzoxhtbeMFNunoVSIFimEfZ IAuRYE BBcEWigRamVaKuxgWAHJDQzuaeptQpWmDXIHeBczwNTIkqTFSPbkO,"Health, Dental, Vision",filled
JOB6553,,amazon,,206852,$,lead,20 years,Doctorate,Full Time,EdTech,"Computer Vision, DL, javascript",1,26-08-2025,8.5,89, jfxvpfvrQDdPBdKQwUHTNdhfhCVqQOmyqTpEKmIEA,"401k, Health",OPEN
,Fullstack Developer,infosys,,381065,USD,SENIOR,,PhD,contract,,tableau;TensorFlow;node.js,False,12/17/2025,1.8,156,,"Stock Options, Health",on hold
JOB6991,Business Intelligence Analyst,Meta,"SF, CA",0,$,Senior,62,master,Full Time,Game Dev,powerbi;JAVA;MS Excel;Kubernetes;DOCKER;Data Pipeline;r;gcp,no,2025-06-27,2.3,786,F KsEVjkFoWhbsyudaavaFuAeCoPoCkuZhVbsNpkdDsCFlCV,"401k, Health",closed
JOB3607,,AirBnB,chicago,,GBP,SENIOR,15 years,Associate,Gig,FINANCE,ETL;react;GIT;Spark;GitHub;r,,07/28/2025,1.5,344,glwaoNPSmTfSJcpBOsoutYxJUgqAgKthiTtoDslNpHfnGJUwo,"Health, 401k, Stock",closed
JOB7308,data analyst,,Seattle,"$-3,598",USD,Director,6,Associate's,FULL TIME,Game Dev,"linux, powerbi",yes,2025-10-28,,,iOafANQQThDrKkg a NSgxHDoYWkQQmYDGJjMzElscoDhezovTNGqYDxyLMNmbYhKWGQTyNpwBjy,,on hold
JOB6272,ML Engineer,Wipro,AUSTIN,,,principal,,doctorate,PT,Finance,powerbi;NLP;communication;Unix,Onsite,09/15/2024,2.6,,TTTuqMOUbdHW NxfHUxKVcQpthCDQj,Health+Dental,on hold
JOB9004,Software Engineer,AWS,Hyderabad,,inr,sr,,Boot Camp,Part-time,information technology,"Deep Learning, Statistical Analysis, tensorflow",onsite,03/17/2025,,1421,,"Stock Options, Health",on hold
